RHOB,GR,NPHI,PEF,DTC,cluster
-0.400428,-0.443491,0.904112,-0.564848,0.800403,0
-0.442548,-0.516579,0.749304,-0.503712,0.889654,0
-0.387103,-0.597822,0.461037,-0.290449,0.839706,0
-0.247898,-0.826487,0.433666,-0.136889,0.727164,0
-0.108881,-0.796883,0.460309,-0.125677,0.680031,0
-0.021096,-0.702466,0.610901,-0.050947,0.645239,0
0.012275,-0.488137,0.474066,-0.014741,0.585900,0
0.068958,-0.467298,0.364463,-0.112729,0.639551,0
-0.023844,-0.529863,0.579493,-0.353886,0.683477,0
-0.196710,-0.675441,0.787038,-0.444695,0.688205,0
-0.351882,-0.704295,0.865933,-0.371398,0.757916,0
-0.370460,-0.627995,0.734349,-0.230681,0.794405,0
-0.334930,-0.509559,0.627982,-0.169336,0.798087,0
-0.278570,-0.398067,0.635817,-0.222605,0.792126,0
-0.285431,-0.374687,0.535879,-0.336120,0.786133,0
-0.336165,-0.391668,0.301184,-0.363608,0.772807,0
-0.400533,-0.451241,0.131291,-0.323202,0.790563,0
-0.404365,-0.445539,0.179771,-0.332448,0.803930,0
-0.374337,-0.464615,0.529156,-0.313803,0.786225,0
-0.338401,-0.424720,0.644051,-0.300820,0.755211,0
-0.339942,-0.451662,0.541284,-0.058263,0.725484,0
-0.347303,-0.454669,0.511976,0.187545,0.756886,0
-0.412453,-0.548047,0.606138,0.664365,0.739522,0
-0.496622,-0.605988,0.855720,1.209399,0.721561,2
-0.616431,-0.556454,0.826078,2.049030,0.706790,2
-0.677546,-0.579931,0.809809,2.386913,0.619092,2
-0.613866,-0.520681,0.725895,1.406859,0.435805,2
-0.506052,-0.497659,0.750035,0.597618,0.264475,0
-0.451402,-0.377075,0.853441,0.494726,0.273832,0
-0.490135,-0.452838,0.789648,0.681607,0.409889,0
-0.516925,-0.474563,0.597237,0.491942,0.710873,0
-0.494313,-0.541219,0.463878,0.014025,0.783557,0
-0.461109,-0.458778,0.816033,-0.237606,0.779646,0
-0.434807,-0.402013,1.101854,-0.242414,0.771598,0
-0.382505,-0.352720,1.280911,-0.209978,0.762836,0
-0.366817,-0.325002,1.085126,-0.277376,0.798486,0
-0.380189,-0.372289,0.935749,-0.382174,0.793843,0
-0.419458,-0.269489,0.830782,-0.479797,0.801673,0
-0.443900,-0.244030,0.663640,-0.406796,0.803291,0
-0.481421,-0.179457,0.898172,-0.027523,0.795135,0
-0.529716,-0.216550,1.100211,0.489116,0.831783,0
-0.529303,-0.184478,1.257290,0.566202,0.800002,0
-0.448683,-0.245489,1.095481,0.124116,0.807582,0
-0.367961,-0.264289,0.825611,-0.241831,0.813209,0
-0.388641,-0.355165,0.758210,-0.100342,0.720995,0
-0.466120,-0.329126,0.846893,0.342036,0.837683,0
-0.527913,-0.398337,0.978484,1.039738,0.903504,2
-0.506288,-0.379574,1.070651,1.178087,0.907229,2
-0.255266,-0.540373,0.806419,1.467936,0.809322,2
-0.225363,-0.441542,0.973218,1.488301,-0.079102,2
-0.788584,-0.359918,0.951363,2.361595,0.604588,2
-1.075144,-0.661803,0.764717,2.847547,0.926778,2
-1.321388,-0.694786,1.009512,2.767887,1.025738,2
-1.537494,-0.748374,1.335399,2.652742,1.055605,2
-1.614354,-0.776689,1.152361,2.589856,1.036659,2
-1.600984,-0.839343,1.033534,2.728464,1.040017,2
-1.549821,-0.908068,0.736117,2.919341,1.007725,2
-1.478632,-0.767166,0.684922,2.668923,0.924860,2
-1.244070,-0.647403,0.791010,1.491973,0.862311,2
-0.887104,-0.667920,1.056667,0.373780,0.796568,0
-0.516621,-0.537296,1.160447,-0.159568,0.716545,0
-0.310081,-0.514158,0.920440,-0.244791,0.679398,0
-0.250233,-0.294519,0.611250,-0.243920,0.662683,0
-0.244242,-0.207428,0.525177,-0.328676,0.694730,0
-0.272293,-0.172357,0.652743,-0.418633,0.732522,0
-0.308222,-0.175211,0.767296,-0.519876,0.754847,0
-0.352985,-0.217716,0.659459,-0.586886,0.770484,0
-0.388476,-0.096350,0.525788,-0.594654,0.785276,0
-0.374642,0.049483,0.605090,-0.534966,0.790979,0
-0.327966,0.083568,0.737459,-0.466897,0.779235,0
-0.282969,0.020171,0.765703,-0.417629,0.774407,0
-0.268719,-0.150041,0.906519,-0.382259,0.820509,0
-0.278037,-0.213163,1.005213,-0.367842,0.794555,0
-0.293072,-0.267392,0.939353,-0.396115,0.817294,0
-0.295915,-0.244985,0.613361,-0.460716,0.829300,0
-0.293660,-0.188236,0.388869,-0.520114,0.810042,0
-0.272251,-0.104952,0.369185,-0.542704,0.831398,0
-0.265374,-0.066017,0.286192,-0.540010,0.832261,0
-0.260765,-0.104353,0.284884,-0.484179,0.836750,0
-0.268010,-0.137659,0.455196,-0.455443,0.809184,0
-0.300831,-0.124970,0.729810,-0.440193,0.824843,0
-0.329184,-0.176007,0.967826,-0.400532,0.837009,0
-0.351153,-0.191992,0.829541,-0.346741,0.806820,0
-0.361498,-0.212223,0.395544,-0.317318,0.793347,0
-0.371223,-0.181321,-0.130300,-0.382875,0.808728,0
-0.361260,-0.176446,-0.234623,-0.442025,0.820529,0
-0.333664,-0.084572,0.055399,-0.430613,0.831118,0
-0.302769,-0.039929,0.397145,-0.370649,0.821783,0
-0.275857,-0.089790,0.623718,-0.313764,0.789862,0
-0.259925,-0.153415,0.814946,-0.292374,0.750895,0
-0.255121,-0.072161,0.781436,-0.320038,0.712428,0
-0.266488,-0.018327,0.801317,-0.392570,0.681251,0
-0.263991,0.028631,0.776176,-0.442825,0.657743,0
-0.240582,0.070951,0.822700,-0.409910,0.634230,0
-0.206071,0.214790,0.840712,-0.349325,0.618087,0
-0.160292,0.146099,0.747629,-0.295562,0.570428,0
-0.111232,0.131169,0.625652,-0.324752,0.514490,0
-0.064149,0.052066,0.515700,-0.356665,0.446186,0
-0.044897,0.074897,0.467853,-0.383214,0.424180,0
-0.078847,-0.029968,0.497183,-0.391586,0.450022,0
-0.143588,0.075075,0.441615,-0.415703,0.534843,0
-0.194017,0.173375,0.427898,-0.439132,0.595945,0
-0.228229,0.290611,0.412095,-0.449222,0.611616,0
-0.228668,0.301271,0.374633,-0.454062,0.604814,0
-0.199399,0.240317,0.278251,-0.436703,0.629142,0
-0.153729,0.245898,0.202127,-0.375422,0.746587,0
-0.119626,0.116153,0.169301,-0.291641,0.861656,0
-0.115926,0.119377,0.139769,-0.265236,0.737442,0
-0.106227,-0.037813,0.308738,-0.288082,0.752617,0
-0.105668,-0.165208,0.533564,-0.235711,0.643035,0
-0.082828,-0.377525,0.622701,-0.127790,0.556907,0
-0.047410,-0.513759,0.578231,-0.047491,0.322145,0
-0.016747,-0.482466,0.484518,-0.080959,0.345674,0
-0.049191,-0.381283,0.600067,-0.013409,0.344961,0
-0.104048,-0.261133,0.880738,0.238708,0.616010,0
-0.178464,-0.300063,1.057360,0.665832,0.851793,0
-0.290155,-0.350541,0.946293,0.984095,0.855110,2
-0.444921,-0.435431,0.668246,0.979105,0.908878,2
-0.545629,-0.411480,0.608194,0.631045,0.879271,0
-0.484500,-0.357026,0.543915,0.187431,0.732838,0
-0.337155,-0.288204,0.409978,-0.111976,0.722110,0
-0.214784,-0.172691,0.215761,-0.279850,0.721639,0
-0.180199,-0.161239,0.259694,-0.361038,0.690938,0
-0.184622,-0.210788,0.332180,-0.320696,0.735665,0
-0.139273,-0.263447,0.388226,-0.174682,0.744879,0
-0.037975,-0.194356,0.413094,-0.101865,0.715359,0
0.037850,-0.159412,0.519632,-0.250876,0.728809,0
0.026522,-0.233256,0.652184,-0.455027,0.661699,0
-0.054075,-0.303473,0.657265,-0.562539,0.696191,0
-0.124491,-0.258709,0.663365,-0.521558,0.705839,0
-0.157071,-0.156842,0.561177,-0.412184,0.683677,0
-0.139637,-0.089396,0.430948,-0.326907,0.615740,0
-0.106871,-0.103708,0.226580,-0.323102,0.596990,0
-0.082762,-0.148187,0.099830,-0.375788,0.596529,0
-0.084321,-0.161792,0.259613,-0.387310,0.647114,0
-0.092206,-0.129620,0.448368,-0.336010,0.680265,0
-0.109283,-0.182504,0.597810,-0.271234,0.675086,0
-0.129048,-0.280617,0.568571,-0.231163,0.667257,0
-0.123778,-0.376435,0.415790,-0.205470,0.652553,0
-0.090582,-0.340222,0.370853,-0.237285,0.643795,0
-0.055823,-0.278998,0.362202,-0.258402,0.642774,0
-0.026696,-0.293972,0.440483,-0.230058,0.686342,0
-0.016483,-0.328733,0.427617,-0.057803,0.661896,0
-0.036110,-0.347064,0.500405,0.160640,0.694664,0
-0.085095,-0.384900,0.727447,0.358336,0.683810,0
-0.167220,-0.430157,1.033987,0.414157,0.668151,0
-0.283596,-0.510622,1.028824,0.458593,0.652855,0
-0.332086,-0.556355,0.862544,0.509008,0.657762,0
-0.340220,-0.641315,0.939187,0.779738,0.694085,0
-0.369026,-0.691585,1.302505,1.084649,0.747345,2
-0.434576,-0.709970,1.425377,1.142291,0.731962,2
-0.422180,-0.641968,1.083480,0.790036,0.652953,2
-0.291373,-0.601210,0.619877,0.258147,0.622288,0
-0.169080,-0.566715,0.345085,-0.072510,0.542600,0
-0.162560,-0.506987,0.264764,-0.093719,0.519351,0
-0.233368,-0.452386,0.206715,0.046458,0.593995,0
-0.320142,-0.349345,0.279884,0.169699,0.672854,0
-0.364787,-0.350341,0.584788,0.103332,0.730483,0
-0.366322,-0.395923,0.893494,-0.121326,0.778438,0
-0.323189,-0.440325,0.971149,-0.308512,0.661384,0
-0.254599,-0.301298,0.677127,-0.407100,0.629543,0
-0.203132,-0.061404,0.306868,-0.436971,0.593525,0
-0.174940,0.096154,0.229337,-0.461779,0.547609,0
-0.172335,0.115849,0.336531,-0.497772,0.527636,0
-0.163353,0.017266,0.487493,-0.516480,0.512538,0
-0.153616,-0.077882,0.519011,-0.507819,0.503139,0
-0.157944,-0.168422,0.431370,-0.472461,0.521443,0
-0.172948,-0.234625,0.249331,-0.433394,0.518685,0
-0.170118,-0.301459,0.076574,-0.419242,0.557890,0
-0.143660,-0.338470,0.027870,-0.439559,0.564764,0
-0.076283,-0.322542,0.047343,-0.343070,0.584486,0
0.068343,-0.312737,0.184301,-0.212847,0.423612,0
0.248561,-0.273539,0.334565,-0.224177,0.378906,0
0.271796,-0.204485,0.515159,-0.347779,0.389421,0
0.075425,-0.153898,0.684117,-0.433693,0.431151,0
-0.158284,-0.172018,0.829346,-0.388821,0.634154,0
-0.288889,-0.215045,0.873543,-0.316165,0.784761,0
-0.347026,-0.254179,0.719493,-0.289968,0.846745,0
-0.425911,-0.247667,0.538485,-0.330180,0.816435,0
-0.503918,-0.155705,0.566596,-0.393685,0.788697,0
-0.512228,-0.092768,0.699870,-0.410593,0.681689,0
-0.402528,-0.140264,0.643680,-0.280285,0.652730,0
-0.199599,-0.267116,0.423335,-0.131772,0.619320,0
-0.022801,-0.296224,0.252635,-0.162617,0.617923,0
0.016120,-0.256621,0.206899,-0.306103,0.625532,0
-0.085857,-0.256769,0.130061,-0.412159,0.639971,0
-0.212519,-0.293589,0.084967,-0.454736,0.643486,0
-0.276945,-0.345677,0.103765,-0.497518,0.618237,0
-0.278679,-0.373504,0.100139,-0.536947,0.617639,0
-0.266076,-0.352694,0.119467,-0.529435,0.638165,0
-0.272807,-0.255443,0.287836,-0.520042,0.692905,0
-0.298755,-0.129409,0.607127,-0.570447,0.786177,0
-0.329627,-0.017908,0.735091,-0.613094,0.832547,0
-0.339828,-0.028566,0.736327,-0.587485,0.820834,0
-0.326946,-0.003490,0.787163,-0.519607,0.803685,0
-0.304942,0.042499,0.926005,-0.479383,0.830558,0
-0.291954,0.035507,0.923797,-0.487329,0.827208,0
-0.296995,-0.027599,0.698309,-0.477875,0.829693,0
-0.308511,-0.140459,0.588234,-0.442650,0.825463,0
-0.322684,-0.104419,0.572713,-0.401441,0.811637,0
-0.335739,-0.076238,0.544663,-0.367161,0.801966,0
-0.344796,-0.140554,0.406802,-0.325619,0.806067,0
-0.335378,-0.253518,0.339540,-0.267520,0.831739,0
-0.310470,-0.365981,0.381479,-0.221385,0.809861,0
-0.298639,-0.349452,0.385797,-0.186789,0.794243,0
-0.309386,-0.306962,0.352833,-0.166127,0.774610,0
-0.339034,-0.291480,0.291471,-0.145538,0.756985,0
-0.368649,-0.335883,0.253745,-0.121636,0.811474,0
-0.395704,-0.441722,0.182890,-0.094252,0.831520,0
-0.406122,-0.442604,0.180892,-0.064518,0.837289,0
-0.381878,-0.396051,0.338273,-0.090040,0.827779,0
-0.347278,-0.333048,0.657864,-0.200075,0.783304,0
-0.312389,-0.346970,0.909032,-0.315383,0.771583,0
-0.270396,-0.353865,0.852540,-0.351710,0.775495,0
-0.254101,-0.265170,0.483802,-0.332663,0.782257,0
-0.275463,-0.135765,0.077376,-0.358710,0.778728,0
-0.308865,-0.124819,-0.007119,-0.423626,0.816212,0
-0.309194,-0.185239,0.161872,-0.443456,0.825894,0
-0.277343,-0.247938,0.330617,-0.438675,0.815167,0
-0.252481,-0.306363,0.287602,-0.476476,0.803341,0
-0.253299,-0.299279,0.198316,-0.518995,0.794612,0
-0.267746,-0.279069,0.251744,-0.498620,0.781211,0
-0.280663,-0.146386,0.429740,-0.440188,0.787621,0
-0.283594,-0.086102,0.439034,-0.398227,0.786742,0
-0.276630,-0.107863,0.312771,-0.361910,0.773435,0
-0.280557,-0.143589,0.285282,-0.273316,0.785107,0
-0.303152,-0.170715,0.463358,-0.170132,0.797701,0
-0.339450,-0.156902,0.604244,-0.109664,0.805531,0
-0.358591,-0.195698,0.609914,-0.104061,0.799903,0
-0.339688,-0.181666,0.571732,-0.152689,0.788261,0
-0.301947,-0.221416,0.496902,-0.198684,0.752286,0
-0.282492,-0.220479,0.409370,-0.223019,0.742670,0
-0.296855,-0.204793,0.367969,-0.199096,0.744999,0
-0.332389,-0.149102,0.512137,-0.206315,0.761140,0
-0.367753,-0.115023,0.735955,-0.253356,0.800464,0
-0.372519,-0.150000,0.940778,-0.324196,0.800009,0
-0.351961,-0.228133,1.064370,-0.391553,0.766031,0
-0.330486,-0.271564,1.086687,-0.457606,0.742582,0
-0.320175,-0.298828,0.930639,-0.478329,0.742687,0
-0.307894,-0.192903,0.580749,-0.423897,0.745089,0
-0.294390,-0.107777,0.394139,-0.373064,0.745085,0
-0.285133,-0.115092,0.326527,-0.342236,0.729741,0
-0.273597,-0.183707,0.295479,-0.341803,0.726928,0
-0.266989,-0.165934,0.171363,-0.332297,0.729574,0
-0.275246,-0.074338,0.096635,-0.310114,0.734555,0
-0.284687,-0.070252,0.152635,-0.217197,0.727016,0
-0.312310,-0.166528,0.138429,-0.069302,0.746843,0
-0.359123,-0.291412,0.146723,0.030140,0.791022,0
-0.422848,-0.353110,0.249731,-0.002607,0.797960,0
-0.454601,-0.355467,0.557703,-0.034003,0.787278,0
-0.474962,-0.246874,0.829948,0.073142,0.809166,0
-0.530069,-0.197138,0.936950,0.265515,0.823725,0
-0.601819,-0.234217,0.858108,0.361849,0.803938,0
-0.606740,-0.317872,0.785149,0.226783,0.782402,0
-0.516387,-0.315654,0.807697,-0.069334,0.747306,0
-0.402186,-0.303141,0.970190,-0.251822,0.686063,0
-0.324151,-0.340898,1.136346,-0.250982,0.668655,0
-0.289668,-0.422325,0.909683,-0.121095,0.626444,0
-0.270752,-0.411501,0.615713,-0.012113,0.581693,0
-0.280073,-0.377525,0.502513,0.030124,0.610925,0
-0.313759,-0.261712,0.801804,0.047264,0.588032,0
-0.336890,-0.230174,1.064619,0.078350,0.571013,0
-0.354414,-0.235097,0.949589,0.070403,0.585083,0
-0.362086,-0.293677,0.731266,0.062388,0.583693,0
-0.362021,-0.325006,0.496773,0.052024,0.576133,0
-0.335084,-0.243824,0.343519,-0.035133,0.553828,0
-0.313423,-0.205128,0.326350,-0.160479,0.527024,0
-0.293889,-0.179821,0.441407,-0.237122,0.526971,0
-0.272185,-0.258418,0.561324,-0.299491,0.542900,0
-0.256621,-0.337644,0.573488,-0.367690,0.567462,0
-0.245481,-0.324681,0.605180,-0.443072,0.575833,0
-0.228642,-0.239969,0.716082,-0.461271,0.594882,0
-0.213494,-0.167685,0.796752,-0.461714,0.598355,0
-0.234352,-0.076944,0.628088,-0.445280,0.610822,0
-0.274082,-0.056570,0.393226,-0.418850,0.645296,0
-0.285507,-0.076873,0.347350,-0.392376,0.663291,0
-0.269537,-0.191139,0.394332,-0.369982,0.662281,0
-0.263581,-0.189928,0.323418,-0.328046,0.659067,0
-0.272393,-0.246773,0.112932,-0.278158,0.676333,0
-0.280534,-0.340354,0.025337,-0.137818,0.703160,0
-0.253860,-0.458077,0.313180,0.062333,0.735481,0
-0.217364,-0.432008,0.521916,0.265099,0.740225,0
-0.235763,-0.417147,0.374169,0.265244,0.742478,0
-0.313429,-0.439437,0.078294,0.074409,0.735922,0
-0.388391,-0.480328,-0.086654,-0.041638,0.712946,0
-0.422713,-0.494081,0.206621,0.025748,0.735537,0
-0.426704,-0.452605,0.466765,0.271832,0.765180,0
-0.436897,-0.435417,0.546567,0.515475,0.760331,0
-0.427125,-0.340210,0.378361,0.399066,0.744673,0
-0.396130,-0.372503,0.065856,0.151309,0.695835,0
-0.338271,-0.328263,0.021933,0.012265,0.646699,0
-0.276054,-0.330982,0.224648,0.026122,0.631404,0
-0.256051,-0.300713,0.558049,0.090098,0.647909,0
-0.297334,-0.208602,0.890336,0.121297,0.674841,0
-0.336652,-0.104014,1.015891,0.076975,0.670448,0
-0.334516,-0.125063,1.279692,-0.010757,0.642943,0
-0.301463,-0.273986,1.260541,-0.119974,0.643486,0
-0.292392,-0.470251,1.111086,-0.069927,0.674804,0
-0.376313,-0.560805,0.808742,0.167730,0.698167,0
-0.524981,-0.575310,0.918373,0.718424,0.780807,0
-0.660816,-0.605878,1.174348,1.314940,0.878573,2
-0.752514,-0.657282,1.278519,1.560654,0.898213,2
-0.777645,-0.701616,1.193118,1.147412,0.874865,2
-0.734102,-0.691321,1.068956,0.653860,0.805007,0
-0.654056,-0.615652,1.105424,0.526756,0.737638,0
-0.584512,-0.486970,1.021466,0.466448,0.729124,0
-0.532435,-0.481951,0.876158,0.336648,0.741123,0
-0.461672,-0.433049,0.849972,0.130206,0.737757,0
-0.392196,-0.332296,1.008649,0.031691,0.714597,0
-0.346092,-0.150334,1.058393,0.012791,0.690610,0
-0.323050,-0.012213,0.794781,-0.048798,0.689834,0
-0.343004,-0.094120,0.372959,-0.146506,0.690693,0
-0.357493,-0.093649,0.270855,-0.175135,0.686065,0
-0.360003,-0.131409,0.462454,-0.055226,0.693896,0
-0.323478,-0.070303,0.807204,0.052434,0.665352,0
-0.259900,-0.177543,0.754752,0.109857,0.634688,0
-0.196856,-0.307986,0.664815,0.141787,0.625427,0
-0.256316,-0.311153,0.459821,0.267236,0.603961,0
-0.473020,-0.219397,0.543524,0.449926,0.653410,0
-0.676086,-0.118732,0.525338,0.563340,0.713848,0
-0.734767,-0.256838,0.610809,0.636941,0.713998,0
-0.647075,-0.336718,0.772370,0.537444,0.699995,0
-0.537110,-0.248307,0.834727,0.289980,0.651157,0
-0.452644,-0.063161,0.710590,0.027364,0.584143,0
-0.397020,0.054581,0.495524,-0.055965,0.556081,0
-0.331205,-0.082771,0.420456,0.052738,0.537748,0
-0.266496,-0.135861,0.436590,0.176470,0.495129,0
-0.242745,-0.100173,0.510080,0.176587,0.492948,0
-0.218109,-0.041543,0.410781,0.053436,0.508595,0
-0.197685,-0.113574,0.338756,-0.030678,0.511225,0
-0.174994,-0.261276,0.210328,-0.067368,0.511928,0
-0.218063,-0.233234,0.172253,-0.084190,0.521807,0
-0.268750,-0.222494,0.357063,-0.123437,0.509574,0
-0.290048,-0.228918,0.580769,-0.200393,0.490354,0
-0.270758,-0.178434,0.665707,-0.242483,0.488422,0
-0.280582,-0.076285,0.373153,-0.226785,0.508308,0
-0.326953,-0.102281,0.261663,-0.053281,0.504858,0
-0.410422,-0.098418,0.440911,0.281248,0.502019,0
-0.493972,-0.132707,0.782371,0.487334,0.512897,0
-0.518439,-0.114771,0.707250,0.361556,0.478458,0
-0.467221,-0.155705,0.621705,-0.000664,0.430005,0
-0.364122,-0.115244,0.617286,-0.170650,0.379724,0
-0.285050,-0.000417,0.674038,-0.266017,0.336598,0
-0.239075,-0.063030,0.755467,-0.334748,0.286320,0
-0.240964,-0.083438,0.662856,-0.349764,0.275535,0
-0.256962,-0.176783,0.646686,-0.326105,0.293018,0
-0.254665,-0.240507,0.467346,-0.293316,0.298236,0
-0.230849,-0.220512,0.317591,-0.372834,0.289616,0
-0.198089,-0.115952,0.119717,-0.406831,0.244981,0
-0.153425,-0.066874,0.153427,-0.373200,0.181269,0
-0.124524,-0.205779,0.195766,-0.348360,0.107408,0
-0.085830,-0.364730,0.223067,-0.376705,0.008866,0
-0.024173,-0.376214,0.027732,-0.441680,-0.041688,0
0.031862,-0.401649,0.046221,-0.410782,-0.075317,0
0.045877,-0.451530,0.344375,-0.354398,-0.063697,0
0.013369,-0.445476,0.659855,-0.335429,-0.094935,0
-0.034958,-0.374800,0.564372,-0.365974,-0.119289,0
-0.040473,-0.259757,0.308012,-0.382669,-0.132799,0
-0.014733,-0.217683,0.082616,-0.430601,-0.155001,0
0.007504,-0.311544,-0.122544,-0.466121,-0.082406,0
-0.022639,-0.385835,-0.048642,-0.403008,-0.007005,0
-0.081952,-0.385161,-0.040718,-0.253865,0.063521,0
-0.139623,-0.358150,-0.078414,-0.130557,0.164365,0
-0.214862,-0.342460,0.028667,-0.015199,0.159279,0
-0.296729,-0.495783,0.126332,0.012125,0.203569,0
-0.407427,-0.484863,0.189914,0.134518,0.274037,0
-0.464901,-0.540540,0.272334,0.208428,0.352200,0
-0.478661,-0.544476,0.276524,0.255394,0.420668,0
-0.397426,-0.586343,0.443969,0.184948,0.439058,0
-0.353470,-0.582635,0.851901,0.018089,0.417806,0
-0.300954,-0.541881,0.905225,-0.084501,0.287460,0
-0.233674,-0.549095,0.661923,-0.162922,0.153092,0
-0.158473,-0.467188,0.146407,-0.211876,0.111251,0
-0.162984,-0.463301,0.094717,-0.182545,0.159270,0
-0.226833,-0.436347,0.209382,-0.026134,0.268917,0
-0.348118,-0.489932,0.404362,0.108071,0.506229,0
-0.473558,-0.519065,0.730919,0.141405,0.588070,0
-0.547169,-0.496881,0.875652,0.038518,0.595006,0
-0.549048,-0.514419,1.050763,-0.009303,0.598200,0
-0.520125,-0.520670,0.938192,-0.048505,0.555489,0
-0.458571,-0.526436,1.031178,-0.178625,0.535568,0
-0.427777,-0.484612,0.616366,-0.293919,0.543550,0
-0.414881,-0.428771,0.407705,-0.286557,0.553855,0
-0.435873,-0.456108,0.312077,-0.246734,0.564528,0
-0.448543,-0.550844,0.341418,-0.156266,0.553326,0
-0.438243,-0.606132,0.376536,-0.072001,0.525611,0
-0.433074,-0.714429,0.423094,0.199129,0.519436,0
-0.417659,-0.690077,0.585927,0.422754,0.516819,0
-0.450955,-0.770504,0.652477,0.429364,0.586419,0
-0.512508,-0.665212,0.566745,0.227842,0.664605,0
-0.548944,-0.741951,0.350602,-0.073116,0.640394,0
-0.501105,-0.717535,0.175741,-0.266395,0.580404,0
-0.421677,-0.793746,0.334951,-0.371819,0.528415,0
-0.379587,-0.672032,0.425498,-0.351057,0.442952,0
-0.351113,-0.559089,0.443728,-0.310413,0.433444,0
-0.355391,-0.491145,0.289932,-0.301689,0.451463,0
-0.392906,-0.596603,0.529784,-0.307379,0.509437,0
-0.459328,-0.721087,0.676257,-0.235855,0.595390,0
-0.506455,-0.739518,0.877719,-0.163657,0.654627,0
-0.528031,-0.674787,0.889393,-0.047058,0.681092,0
-0.509029,-0.647082,0.860640,-0.060263,0.649139,0
-0.475913,-0.672943,0.641274,-0.051003,0.646840,0
-0.419870,-0.675213,0.446202,-0.162598,0.655219,0
-0.390332,-0.724915,0.424009,-0.193308,0.639661,0
-0.396462,-0.764171,0.793104,-0.233377,0.627799,0
-0.445664,-0.764214,0.921937,-0.297567,0.625699,0
-0.455661,-0.638105,0.956772,-0.398531,0.621355,0
-0.429586,-0.621486,0.543420,-0.408272,0.622423,0
-0.340327,-0.725734,0.273640,-0.289020,0.605990,0
-0.237838,-0.822646,0.103556,-0.212381,0.608304,0
-0.134509,-0.814292,0.131675,-0.208589,0.595683,0
-0.108551,-0.774382,0.210614,-0.267730,0.596173,0
-0.152416,-0.720081,0.209777,-0.263770,0.593232,0
-0.223243,-0.714088,0.282964,-0.203858,0.578780,0
-0.166527,-0.621557,0.351164,0.048824,0.555978,0
0.024624,-0.712453,0.524083,0.393548,0.473833,0
0.258893,-0.723162,0.456071,0.269189,0.364909,0
0.252695,-0.787321,0.492456,-0.153760,0.189518,0
