RHOB,GR,DEPTH_MD,NPHI,PEF,DTC,cluster
-0.347278,-0.333048,2125.336000,0.657864,-0.200075,0.783304,7
-0.312389,-0.346970,2125.488000,0.909032,-0.315383,0.771583,7
-0.270396,-0.353865,2125.640000,0.852540,-0.351710,0.775495,7
-0.254101,-0.265170,2125.792000,0.483802,-0.332663,0.782257,7
-0.275463,-0.135765,2125.944000,0.077376,-0.358710,0.778728,7
-0.308865,-0.124819,2126.096000,-0.007119,-0.423626,0.816212,7
-0.309194,-0.185239,2126.248000,0.161872,-0.443456,0.825894,7
-0.277343,-0.247938,2126.400000,0.330617,-0.438675,0.815167,7
-0.252481,-0.306363,2126.552000,0.287602,-0.476476,0.803341,7
-0.253299,-0.299279,2126.704000,0.198316,-0.518995,0.794612,7
-0.267746,-0.279069,2126.856000,0.251744,-0.498620,0.781211,7
-0.280663,-0.146386,2127.008000,0.429740,-0.440188,0.787621,7
-0.283594,-0.086102,2127.160000,0.439034,-0.398227,0.786742,7
-0.276630,-0.107863,2127.312000,0.312771,-0.361910,0.773435,7
-0.280557,-0.143589,2127.464000,0.285282,-0.273316,0.785107,7
-0.303152,-0.170715,2127.616000,0.463358,-0.170132,0.797701,7
-0.339450,-0.156902,2127.768000,0.604244,-0.109664,0.805531,7
-0.358591,-0.195698,2127.920000,0.609914,-0.104061,0.799903,7
-0.339688,-0.181666,2128.072000,0.571732,-0.152689,0.788261,7
-0.301947,-0.221416,2128.224000,0.496902,-0.198684,0.752286,7
-0.282492,-0.220479,2128.376000,0.409370,-0.223019,0.742670,7
-0.296855,-0.204793,2128.528000,0.367969,-0.199096,0.744999,7
-0.332389,-0.149102,2128.680000,0.512137,-0.206315,0.761140,7
-0.367753,-0.115023,2128.832000,0.735955,-0.253356,0.800464,7
-0.372519,-0.150000,2128.984000,0.940778,-0.324196,0.800009,7
-0.351961,-0.228133,2129.136000,1.064370,-0.391553,0.766031,7
-0.330486,-0.271564,2129.288000,1.086687,-0.457606,0.742582,7
-0.320175,-0.298828,2129.440000,0.930639,-0.478329,0.742687,7
-0.307894,-0.192903,2129.592000,0.580749,-0.423897,0.745089,7
-0.294390,-0.107777,2129.744000,0.394139,-0.373064,0.745085,7
-0.285133,-0.115092,2129.896000,0.326527,-0.342236,0.729741,7
-0.273597,-0.183707,2130.048000,0.295479,-0.341803,0.726928,7
-0.266989,-0.165934,2130.200000,0.171363,-0.332297,0.729574,7
-0.275246,-0.074338,2130.352000,0.096635,-0.310114,0.734555,7
-0.284687,-0.070252,2130.504000,0.152635,-0.217197,0.727016,7
-0.312310,-0.166528,2130.656000,0.138429,-0.069302,0.746843,7
-0.359123,-0.291412,2130.808000,0.146723,0.030140,0.791022,7
-0.422848,-0.353110,2130.960000,0.249731,-0.002607,0.797960,7
-0.454601,-0.355467,2131.112000,0.557703,-0.034003,0.787278,7
-0.474962,-0.246874,2131.264000,0.829948,0.073142,0.809166,7
-0.530069,-0.197138,2131.416000,0.936950,0.265515,0.823725,7
-0.601819,-0.234217,2131.568000,0.858108,0.361849,0.803938,7
-0.606740,-0.317872,2131.720000,0.785149,0.226783,0.782402,7
-0.516387,-0.315654,2131.872000,0.807697,-0.069334,0.747306,7
-0.402186,-0.303141,2132.024000,0.970190,-0.251822,0.686063,7
-0.324151,-0.340898,2132.176000,1.136346,-0.250982,0.668655,7
-0.289668,-0.422325,2132.328000,0.909683,-0.121095,0.626444,7
-0.270752,-0.411501,2132.480000,0.615713,-0.012113,0.581693,7
-0.280073,-0.377525,2132.632000,0.502513,0.030124,0.610925,7
-0.313759,-0.261712,2132.784000,0.801804,0.047264,0.588032,7
-0.336890,-0.230174,2132.936000,1.064619,0.078350,0.571013,7
-0.354414,-0.235097,2133.088000,0.949589,0.070403,0.585083,7
-0.362086,-0.293677,2133.240000,0.731266,0.062388,0.583693,7
-0.362021,-0.325006,2133.392000,0.496773,0.052024,0.576133,7
-0.335084,-0.243824,2133.544000,0.343519,-0.035133,0.553828,7
-0.313423,-0.205128,2133.696000,0.326350,-0.160479,0.527024,7
-0.293889,-0.179821,2133.848000,0.441407,-0.237122,0.526971,7
-0.272185,-0.258418,2134.000000,0.561324,-0.299491,0.542900,7
-0.256621,-0.337644,2134.152000,0.573488,-0.367690,0.567462,7
-0.245481,-0.324681,2134.304000,0.605180,-0.443072,0.575833,7
-0.228642,-0.239969,2134.456000,0.716082,-0.461271,0.594882,7
-0.213494,-0.167685,2134.608000,0.796752,-0.461714,0.598355,7
-0.234352,-0.076944,2134.760000,0.628088,-0.445280,0.610822,7
-0.274082,-0.056570,2134.912000,0.393226,-0.418850,0.645296,7
-0.285507,-0.076873,2135.064000,0.347350,-0.392376,0.663291,7
-0.269537,-0.191139,2135.216000,0.394332,-0.369982,0.662281,7
-0.263581,-0.189928,2135.368000,0.323418,-0.328046,0.659067,7
-0.272393,-0.246773,2135.520000,0.112932,-0.278158,0.676333,7
-0.280534,-0.340354,2135.672000,0.025337,-0.137818,0.703160,7
-0.253860,-0.458077,2135.824000,0.313180,0.062333,0.735481,7
-0.217364,-0.432008,2135.976000,0.521916,0.265099,0.740225,7
-0.235763,-0.417147,2136.128000,0.374169,0.265244,0.742478,7
-0.313429,-0.439437,2136.280000,0.078294,0.074409,0.735922,7
-0.388391,-0.480328,2136.432000,-0.086654,-0.041638,0.712946,7
-0.422713,-0.494081,2136.584000,0.206621,0.025748,0.735537,7
-0.426704,-0.452605,2136.736000,0.466765,0.271832,0.765180,7
-0.436897,-0.435417,2136.888000,0.546567,0.515475,0.760331,7
-0.427125,-0.340210,2137.040000,0.378361,0.399066,0.744673,7
-0.396130,-0.372503,2137.192000,0.065856,0.151309,0.695835,7
-0.338271,-0.328263,2137.344000,0.021933,0.012265,0.646699,7
-0.276054,-0.330982,2137.496000,0.224648,0.026122,0.631404,7
-0.256051,-0.300713,2137.648000,0.558049,0.090098,0.647909,7
-0.297334,-0.208602,2137.800000,0.890336,0.121297,0.674841,7
-0.336652,-0.104014,2137.952000,1.015891,0.076975,0.670448,7
-0.334516,-0.125063,2138.104000,1.279692,-0.010757,0.642943,7
-0.301463,-0.273986,2138.256000,1.260541,-0.119974,0.643486,7
-0.292392,-0.470251,2138.408000,1.111086,-0.069927,0.674804,7
-0.376313,-0.560805,2138.560000,0.808742,0.167730,0.698167,7
-0.524981,-0.575310,2138.712000,0.918373,0.718424,0.780807,7
-0.660816,-0.605878,2138.864000,1.174348,1.314940,0.878573,7
-0.752514,-0.657282,2139.016000,1.278519,1.560654,0.898213,7
-0.777645,-0.701616,2139.168000,1.193118,1.147412,0.874865,7
-0.734102,-0.691321,2139.320000,1.068956,0.653860,0.805007,7
-0.654056,-0.615652,2139.472000,1.105424,0.526756,0.737638,7
-0.584512,-0.486970,2139.624000,1.021466,0.466448,0.729124,7
-0.532435,-0.481951,2139.776000,0.876158,0.336648,0.741123,7
-0.461672,-0.433049,2139.928000,0.849972,0.130206,0.737757,7
-0.392196,-0.332296,2140.080000,1.008649,0.031691,0.714597,7
-0.346092,-0.150334,2140.232000,1.058393,0.012791,0.690610,7
-0.323050,-0.012213,2140.384000,0.794781,-0.048798,0.689834,7
-0.343004,-0.094120,2140.536000,0.372959,-0.146506,0.690693,7
-0.357493,-0.093649,2140.688000,0.270855,-0.175135,0.686065,7
-0.360003,-0.131409,2140.840000,0.462454,-0.055226,0.693896,7
-0.323478,-0.070303,2140.992000,0.807204,0.052434,0.665352,7
-0.259900,-0.177543,2141.144000,0.754752,0.109857,0.634688,7
-0.196856,-0.307986,2141.296000,0.664815,0.141787,0.625427,7
-0.256316,-0.311153,2141.448000,0.459821,0.267236,0.603961,7
-0.473020,-0.219397,2141.600000,0.543524,0.449926,0.653410,7
-0.676086,-0.118732,2141.752000,0.525338,0.563340,0.713848,7
-0.734767,-0.256838,2141.904000,0.610809,0.636941,0.713998,7
-0.647075,-0.336718,2142.056000,0.772370,0.537444,0.699995,7
-0.537110,-0.248307,2142.208000,0.834727,0.289980,0.651157,7
-0.452644,-0.063161,2142.360000,0.710590,0.027364,0.584143,7
-0.397020,0.054581,2142.512000,0.495524,-0.055965,0.556081,7
-0.331205,-0.082771,2142.664000,0.420456,0.052738,0.537748,7
-0.266496,-0.135861,2142.816000,0.436590,0.176470,0.495129,7
-0.242745,-0.100173,2142.968000,0.510080,0.176587,0.492948,7
-0.218109,-0.041543,2143.120000,0.410781,0.053436,0.508595,7
-0.197685,-0.113574,2143.272000,0.338756,-0.030678,0.511225,7
-0.174994,-0.261276,2143.424000,0.210328,-0.067368,0.511928,7
-0.218063,-0.233234,2143.576000,0.172253,-0.084190,0.521807,7
-0.268750,-0.222494,2143.728000,0.357063,-0.123437,0.509574,7
-0.290048,-0.228918,2143.880000,0.580769,-0.200393,0.490354,7
-0.270758,-0.178434,2144.032000,0.665707,-0.242483,0.488422,7
-0.280582,-0.076285,2144.184000,0.373153,-0.226785,0.508308,7
-0.326953,-0.102281,2144.336000,0.261663,-0.053281,0.504858,7
-0.410422,-0.098418,2144.488000,0.440911,0.281248,0.502019,7
-0.493972,-0.132707,2144.640000,0.782371,0.487334,0.512897,7
-0.518439,-0.114771,2144.792000,0.707250,0.361556,0.478458,7
-0.467221,-0.155705,2144.944000,0.621705,-0.000664,0.430005,7
-0.364122,-0.115244,2145.096000,0.617286,-0.170650,0.379724,7
-0.285050,-0.000417,2145.248000,0.674038,-0.266017,0.336598,7
-0.239075,-0.063030,2145.400000,0.755467,-0.334748,0.286320,7
-0.240964,-0.083438,2145.552000,0.662856,-0.349764,0.275535,7
-0.256962,-0.176783,2145.704000,0.646686,-0.326105,0.293018,7
-0.254665,-0.240507,2145.856000,0.467346,-0.293316,0.298236,7
-0.230849,-0.220512,2146.008000,0.317591,-0.372834,0.289616,7
-0.198089,-0.115952,2146.160000,0.119717,-0.406831,0.244981,7
-0.153425,-0.066874,2146.312000,0.153427,-0.373200,0.181269,7
-0.124524,-0.205779,2146.464000,0.195766,-0.348360,0.107408,7
-0.085830,-0.364730,2146.616000,0.223067,-0.376705,0.008866,7
-0.024173,-0.376214,2146.768000,0.027732,-0.441680,-0.041688,7
0.031862,-0.401649,2146.920000,0.046221,-0.410782,-0.075317,7
0.045877,-0.451530,2147.072000,0.344375,-0.354398,-0.063697,7
0.013369,-0.445476,2147.224000,0.659855,-0.335429,-0.094935,7
-0.034958,-0.374800,2147.376000,0.564372,-0.365974,-0.119289,7
-0.040473,-0.259757,2147.528000,0.308012,-0.382669,-0.132799,7
-0.014733,-0.217683,2147.680000,0.082616,-0.430601,-0.155001,7
0.007504,-0.311544,2147.832000,-0.122544,-0.466121,-0.082406,7
-0.022639,-0.385835,2147.984000,-0.048642,-0.403008,-0.007005,7
-0.081952,-0.385161,2148.136000,-0.040718,-0.253865,0.063521,7
-0.139623,-0.358150,2148.288000,-0.078414,-0.130557,0.164365,7
-0.214862,-0.342460,2148.440000,0.028667,-0.015199,0.159279,7
-0.296729,-0.495783,2148.592000,0.126332,0.012125,0.203569,7
-0.407427,-0.484863,2148.744000,0.189914,0.134518,0.274037,7
-0.464901,-0.540540,2148.896000,0.272334,0.208428,0.352200,7
-0.478661,-0.544476,2149.048000,0.276524,0.255394,0.420668,7
-0.397426,-0.586343,2149.200000,0.443969,0.184948,0.439058,7
-0.353470,-0.582635,2149.352000,0.851901,0.018089,0.417806,7
-0.300954,-0.541881,2149.504000,0.905225,-0.084501,0.287460,7
-0.233674,-0.549095,2149.656000,0.661923,-0.162922,0.153092,7
-0.158473,-0.467188,2149.808000,0.146407,-0.211876,0.111251,7
-0.162984,-0.463301,2149.960000,0.094717,-0.182545,0.159270,7
-0.226833,-0.436347,2150.112000,0.209382,-0.026134,0.268917,7
-0.348118,-0.489932,2150.264000,0.404362,0.108071,0.506229,7
-0.473558,-0.519065,2150.416000,0.730919,0.141405,0.588070,7
-0.547169,-0.496881,2150.568000,0.875652,0.038518,0.595006,7
-0.549048,-0.514419,2150.720000,1.050763,-0.009303,0.598200,7
-0.520125,-0.520670,2150.872000,0.938192,-0.048505,0.555489,7
-0.458571,-0.526436,2151.024000,1.031178,-0.178625,0.535568,7
-0.427777,-0.484612,2151.176000,0.616366,-0.293919,0.543550,7
-0.414881,-0.428771,2151.328000,0.407705,-0.286557,0.553855,7
-0.435873,-0.456108,2151.480000,0.312077,-0.246734,0.564528,7
-0.448543,-0.550844,2151.632000,0.341418,-0.156266,0.553326,7
-0.438243,-0.606132,2151.784000,0.376536,-0.072001,0.525611,7
-0.433074,-0.714429,2151.936000,0.423094,0.199129,0.519436,7
-0.417659,-0.690077,2152.088000,0.585927,0.422754,0.516819,7
-0.450955,-0.770504,2152.240000,0.652477,0.429364,0.586419,7
-0.512508,-0.665212,2152.392000,0.566745,0.227842,0.664605,7
-0.548944,-0.741951,2152.544000,0.350602,-0.073116,0.640394,7
-0.501105,-0.717535,2152.696000,0.175741,-0.266395,0.580404,7
-0.421677,-0.793746,2152.848000,0.334951,-0.371819,0.528415,7
-0.379587,-0.672032,2153.000000,0.425498,-0.351057,0.442952,7
-0.351113,-0.559089,2153.152000,0.443728,-0.310413,0.433444,7
-0.355391,-0.491145,2153.304000,0.289932,-0.301689,0.451463,7
-0.392906,-0.596603,2153.456000,0.529784,-0.307379,0.509437,7
-0.459328,-0.721087,2153.608000,0.676257,-0.235855,0.595390,7
-0.506455,-0.739518,2153.760000,0.877719,-0.163657,0.654627,7
-0.528031,-0.674787,2153.912000,0.889393,-0.047058,0.681092,7
-0.509029,-0.647082,2154.064000,0.860640,-0.060263,0.649139,7
-0.475913,-0.672943,2154.216000,0.641274,-0.051003,0.646840,7
-0.419870,-0.675213,2154.368000,0.446202,-0.162598,0.655219,7
-0.390332,-0.724915,2154.520000,0.424009,-0.193308,0.639661,7
-0.396462,-0.764171,2154.672000,0.793104,-0.233377,0.627799,7
-0.445664,-0.764214,2154.824000,0.921937,-0.297567,0.625699,7
-0.455661,-0.638105,2154.976000,0.956772,-0.398531,0.621355,7
-0.429586,-0.621486,2155.128000,0.543420,-0.408272,0.622423,7
-0.340327,-0.725734,2155.280000,0.273640,-0.289020,0.605990,7
-0.237838,-0.822646,2155.432000,0.103556,-0.212381,0.608304,7
-0.134509,-0.814292,2155.584000,0.131675,-0.208589,0.595683,7
-0.108551,-0.774382,2155.736000,0.210614,-0.267730,0.596173,7
-0.152416,-0.720081,2155.888000,0.209777,-0.263770,0.593232,7
-0.223243,-0.714088,2156.040000,0.282964,-0.203858,0.578780,7
-0.166527,-0.621557,2156.192000,0.351164,0.048824,0.555978,7
0.024624,-0.712453,2156.344000,0.524083,0.393548,0.473833,7
0.258893,-0.723162,2156.496000,0.456071,0.269189,0.364909,7
0.252695,-0.787321,2156.648000,0.492456,-0.153760,0.189518,7
0.025947,-0.660200,2156.800000,0.613633,-0.482379,0.195428,7
-0.242630,-0.647993,2156.952000,0.550861,-0.571909,0.193199,7
-0.408051,-0.561034,2157.104000,0.274016,-0.525413,0.190970,7
-0.429534,-0.392421,2157.256000,0.014907,-0.419234,0.187512,7
-0.385861,-0.348014,2157.408000,0.117641,-0.417125,0.182980,7
-0.304302,-0.345951,2157.560000,0.167759,-0.443338,0.193072,7
-0.284137,-0.514385,2157.712000,0.277957,-0.492868,0.178999,7
-0.333886,-0.510855,2157.864000,0.348135,-0.518969,0.174625,7
-0.406918,-0.581552,2158.016000,0.513695,-0.530125,0.179275,7
-0.447230,-0.544282,2158.168000,0.353630,-0.567820,0.174058,7
-0.441843,-0.528190,2158.320000,0.152809,-0.599693,0.168841,7
-0.420269,-0.432847,2158.472000,0.050949,-0.620915,0.166988,7
-0.410553,-0.479095,2158.624000,0.195252,-0.584420,0.178915,7
-0.428050,-0.440456,2158.776000,0.281881,-0.548686,0.171086,7
-0.453232,-0.455754,2158.928000,0.395317,-0.525888,0.165158,7
-0.458577,-0.347835,2159.080000,0.380354,-0.535496,0.169652,7
-0.434014,-0.231520,2159.232000,0.603784,-0.467017,0.173307,7
-0.383066,-0.239111,2159.384000,0.619447,-0.302274,0.168884,7
-0.201525,-0.211018,2159.536000,0.456599,0.065316,0.151017,7
0.131605,-0.361621,2159.688000,0.271715,0.245738,0.164629,7
0.431507,-0.387714,2159.840000,0.210121,0.148534,0.163330,7
0.390808,-0.412912,2159.992000,0.561560,-0.142431,0.149830,7
0.107291,-0.302188,2160.144000,0.768589,-0.346701,0.155578,7
-0.150204,-0.203243,2160.296000,0.888056,-0.423244,0.149782,7
-0.261874,-0.292954,2160.448000,0.700625,-0.375400,0.153637,7
-0.266508,-0.447649,2160.600000,0.487841,-0.209282,0.136004,7
-0.221073,-0.573698,2160.752000,0.432069,0.062751,0.154701,7
-0.117085,-0.647967,2160.904000,0.480704,0.368890,0.116510,7
0.052639,-0.637543,2161.056000,0.476424,0.367051,-0.075653,7
0.151118,-0.645674,2161.208000,0.243905,0.074789,-0.167879,7
0.085136,-0.572504,2161.360000,0.137561,-0.200530,-0.130213,7
-0.115830,-0.453227,2161.512000,0.359777,-0.381456,-0.041447,7
-0.254214,-0.388564,2161.664000,0.469994,-0.406966,-0.052349,7
-0.285730,-0.412235,2161.816000,0.421966,-0.369227,-0.013089,7
-0.252025,-0.520583,2161.968000,0.315070,-0.362782,-0.001121,7
-0.210084,-0.482659,2162.120000,0.504636,-0.345438,-0.001225,7
-0.177211,-0.442091,2162.272000,0.828437,-0.317000,0.052041,7
-0.070600,-0.343250,2162.424000,1.116031,-0.060469,-0.040030,7
0.082806,-0.335587,2162.576000,1.094135,0.051346,0.019582,7
0.263691,-0.319324,2162.728000,0.944166,-0.023605,-0.100529,7
0.282553,-0.449357,2162.880000,0.702560,-0.198441,0.001014,7
0.222594,-0.515490,2163.032000,0.610819,-0.274347,0.013558,7
0.173561,-0.480206,2163.184000,0.555902,-0.296538,-0.004339,7
0.135934,-0.416889,2163.336000,0.525264,-0.298207,0.032315,7
0.046160,-0.392740,2163.488000,0.492340,-0.328732,0.134940,7
-0.102387,-0.412309,2163.640000,0.480557,-0.358763,0.062968,7
-0.201053,-0.437159,2163.792000,0.428279,-0.388366,0.089912,7
-0.224355,-0.452909,2163.944000,0.432254,-0.383648,0.118947,7
-0.158929,-0.571371,2164.096000,0.413877,-0.358419,0.026010,7
-0.071827,-0.498573,2164.248000,0.381130,-0.349004,-0.048842,7
-0.030347,-0.480781,2164.400000,0.642548,-0.344133,-0.068124,7
-0.082425,-0.367853,2164.552000,0.894467,-0.304318,0.006571,7
-0.153289,-0.365288,2164.704000,1.257260,-0.286302,0.490677,7
-0.208964,-0.301744,2164.856000,1.259978,-0.331942,0.409460,7
-0.214679,-0.269771,2165.008000,1.044770,-0.361917,0.009829,7
-0.159517,-0.264226,2165.160000,0.658652,-0.230644,0.050189,7
0.029011,-0.300180,2165.312000,0.371992,-0.048141,-0.074685,7
0.279277,-0.382303,2165.464000,0.545229,0.017600,-0.164416,7
0.441011,-0.444995,2165.616000,0.643068,0.040656,-0.333785,7
0.472820,-0.502917,2165.768000,0.582087,0.007010,-0.376308,7
0.459040,-0.518241,2165.920000,0.314000,-0.081343,-0.187315,7
0.378788,-0.449497,2166.072000,0.289729,-0.276278,0.087414,7
0.208560,-0.417933,2166.224000,0.330407,-0.395690,0.136189,7
0.059168,-0.397117,2166.376000,0.291793,-0.253674,0.249675,7
0.075067,-0.543210,2166.528000,0.168227,-0.071481,0.206344,7
0.190035,-0.582693,2166.680000,0.091094,0.044292,0.270936,7
0.235816,-0.565743,2166.832000,-0.050526,0.035830,0.101311,7
0.188495,-0.469203,2166.984000,0.088670,0.055740,0.077629,7
0.145190,-0.387708,2167.136000,0.342169,0.062254,0.039652,7
0.153248,-0.440951,2167.288000,0.685357,-0.021541,-0.015885,7
0.150075,-0.449068,2167.440000,0.677452,-0.144827,-0.000232,7
0.077410,-0.541339,2167.592000,0.471596,-0.222495,0.013972,7
-0.031256,-0.480288,2167.744000,0.325474,-0.295660,0.024589,7
-0.126200,-0.542225,2167.896000,0.475779,-0.325821,-0.015963,7
-0.165636,-0.554259,2168.048000,0.737767,-0.337555,0.038696,7
-0.177174,-0.572659,2168.200000,0.770873,-0.293065,0.031120,7
-0.168427,-0.560552,2168.352000,0.513655,-0.278976,0.023290,7
-0.145634,-0.517554,2168.504000,0.264374,-0.305693,-0.014095,7
-0.106983,-0.492804,2168.656000,0.276575,-0.309221,-0.046940,7
-0.106843,-0.423550,2168.808000,0.448033,-0.222341,-0.139863,7
-0.161010,-0.493600,2168.960000,0.657359,-0.061935,-0.180013,7
-0.160187,-0.641041,2169.112000,0.816274,0.167210,-0.225064,7
0.009382,-0.810954,2169.264000,0.830775,0.457405,-0.334966,7
0.343293,-0.847384,2169.416000,0.761974,0.584497,-0.406464,7
0.563614,-0.757140,2169.568000,0.593303,0.443686,-0.402817,7
0.471092,-0.626051,2169.720000,0.429632,0.195233,-0.330449,7
0.209414,-0.599771,2169.872000,0.388476,0.068506,-0.080136,7
0.008732,-0.604479,2170.024000,0.387343,0.035265,0.012087,7
-0.050961,-0.585401,2170.176000,0.474304,0.023039,0.158237,7
-0.051542,-0.550843,2170.328000,0.579232,0.042782,0.209472,7
-0.020368,-0.630742,2170.480000,0.694227,-0.017664,0.205131,7
-0.007750,-0.620833,2170.632000,0.724979,-0.126298,0.084299,7
-0.006939,-0.540086,2170.784000,0.572066,-0.271323,-0.011095,7
-0.000851,-0.442230,2170.936000,0.261296,-0.289444,-0.142132,7
0.053281,-0.505933,2171.088000,0.042241,-0.230293,-0.251283,7
0.156539,-0.601014,2171.240000,-0.028361,-0.091538,-0.369924,7
0.283012,-0.585540,2171.392000,0.039410,0.012624,-0.369642,7
0.372190,-0.403778,2171.544000,0.134120,0.077331,-0.407801,7
0.429082,-0.344157,2171.696000,0.291199,0.145168,-0.384667,7
0.473907,-0.278595,2171.848000,0.497886,0.153053,-0.319016,7
0.488322,-0.271537,2172.000000,0.587397,0.148499,-0.241410,7
0.428056,-0.300106,2172.152000,0.403394,0.106665,-0.184987,7
0.290137,-0.359051,2172.304000,0.352112,0.009674,-0.115718,7
0.137468,-0.435106,2172.456000,0.493301,-0.126032,-0.094298,7
0.013538,-0.445697,2172.608000,0.809642,-0.252389,-0.022388,7
-0.081046,-0.411115,2172.760000,0.925498,-0.310711,0.019820,7
-0.144950,-0.323530,2172.912000,0.849454,-0.283894,0.044662,7
-0.149175,-0.253604,2173.064000,0.835670,-0.164332,0.019514,7
-0.090174,-0.279289,2173.216000,0.725423,-0.077148,-0.012963,7
-0.008623,-0.383153,2173.368000,0.685214,-0.026182,-0.065704,7
0.019258,-0.464494,2173.520000,0.602666,-0.118361,-0.100680,7
0.001299,-0.568561,2173.672000,0.623192,-0.213254,-0.157369,7
0.020121,-0.569644,2173.824000,0.683784,-0.282390,-0.150887,7
0.098427,-0.506309,2173.976000,0.657688,-0.297386,-0.142419,7
0.158650,-0.373707,2174.128000,0.620728,-0.213679,-0.064753,7
0.166427,-0.360059,2174.280000,0.618857,0.016763,-0.127605,7
0.215664,-0.395364,2174.432000,0.588748,0.364929,-0.208921,7
0.347109,-0.493752,2174.584000,0.513995,0.527811,-0.289149,7
0.491478,-0.607574,2174.736000,0.389503,0.467988,-0.339939,7
0.543735,-0.697865,2174.888000,0.472313,0.472512,-0.386909,7
