r,g,b
4,0,6
34,15,226
119,167,109
181,175,128
187,185,144
117,143,167
170,169,119
172,170,122
176,175,154
58,102,156
78,86,126
8,1,6
164,160,112
138,139,89
179,176,131
107,64,79
134,137,92
166,162,113
112,121,111
89,116,153
179,174,129
92,78,55
186,181,136
157,176,219
102,106,54
90,64,241
179,176,131
97,101,154
103,144,193
18,16,5
198,198,158
53,53,17
179,180,138
16,14,3
153,158,119
177,176,126
245,231,225
0,1,0
0,18,152
199,197,163
11,11,11
84,82,28
79,70,32
4,0,5
174,175,189
73,78,33
61,65,24
117,118,84
31,32,6
113,139,186
80,80,64
166,168,122
52,53,19
147,180,229
57,21,229
0,1,180
83,83,29
195,193,153
89,77,59
51,52,18
160,159,109
179,179,131
177,174,129
171,170,119
198,198,158
117,117,69
121,120,62
204,203,169
143,142,86
92,68,246
101,96,157
153,158,126
97,142,216
246,235,231
149,189,254
65,66,22
199,197,162
60,62,20
179,177,129
35,34,8
155,159,124
74,78,37
140,140,86
230,193,103
102,119,176
182,179,135
16,150,192
160,158,110
199,197,163
170,100,170
250,75,239
173,171,123
113,152,214
0,0,0
178,178,132
167,163,114
12,12,12
163,160,156
180,184,189
51,102,165
46,92,139
199,197,163
160,163,117
14,10,9
139,138,87
161,161,113
157,193,255
81,79,49
206,212,255
253,255,255
172,171,121
177,174,129
52,54,18
159,196,254
36,37,17
78,85,124
160,158,104
157,166,109
58,60,24
255,128,0
152,41,149
199,197,162
41,83,128
88,90,38
198,198,158
120,156,216
196,194,159
150,190,255
142,181,236
171,171,125
53,57,22
14,10,235
146,147,97
211,219,218
4,2,1
142,136,91
24,50,27
120,167,223
67,68,24
49,100,156
170,173,128
51,51,51
167,165,111
199,197,162
181,181,133
167,166,115
0,1,194
130,159,228
179,175,134
52,53,19
181,181,133
126,151,177
144,78,149
29,27,27
71,71,25
12,9,5
54,116,187
164,163,113
151,154,199
52,56,15
149,187,251
162,164,122
162,160,106
175,174,124
201,200,162
177,174,129
102,143,192
13,31,8
68,66,25
124,123,65
127,158,227
145,180,243
105,146,225
54,55,16
203,200,162
158,161,116
118,155,215
140,140,86
55,104,160
133,158,214
20,17,2
167,165,111
255,0,128
149,176,232
2,1,5
80,83,37
175,145,98
149,152,106
197,198,156
119,118,62
48,49,15
78,176,236
75,77,31
196,195,157
64,66,44
180,179,135
112,168,97
113,114,52
172,169,124
178,175,130
101,139,197
88,30,24
165,183,242
205,204,170
185,183,135
172,171,121
74,174,229
69,70,26
131,132,188
136,136,136
176,174,126
165,164,114
142,182,247
201,199,164
124,157,226
44,99,156
178,175,131
180,178,137
239,227,217
132,133,94
174,189,235
201,200,162
201,200,162
179,192,236
176,178,126
75,77,31
60,114,174
3,0,2
25,25,1
144,157,219
39,42,10
0,1,0
112,146,205
204,175,136
100,147,221
196,195,157
179,181,189
179,177,129
139,137,83
128,255,0
4,0,72
154,153,97
199,197,162
158,162,120
47,113,178
117,119,173
74,85,123
154,192,255
179,179,131
114,161,29
55,55,19
109,143,202
222,225,229
199,197,162
63,63,23
37,174,29
135,136,92
65,110,167
39,39,9
47,103,150
202,201,163
198,194,159
201,204,212
16,14,3
187,186,142
63,51,51
53,54,20
54,108,103
58,106,158
71,73,27
16,14,3
53,94,143
170,168,120
29,31,19
169,168,118
255,128,0
43,78,52
56,106,159
191,190,152
111,113,77
174,173,123
133,177,241
62,47,209
13,12,2
170,172,182
164,164,118
133,136,86
167,163,114
142,180,245
55,56,17
174,183,126
173,174,130
79,82,33
40,99,255
97,85,97
200,198,163
211,201,255
201,197,162
140,140,86
16,57,30
156,192,255
4,5,3
53,57,22
118,155,217
98,135,185
148,149,99
180,180,134
73,70,49
129,168,223
59,61,32
90,68,247
153,155,109
52,52,16
126,154,214
52,60,23
56,61,22
151,192,255
182,179,135
176,174,126
52,53,19
68,70,24
49,53,12
158,156,102
3,4,2
112,151,206
182,180,132
32,123,255
17,62,35
61,61,15
88,91,36
68,70,24
128,255,255
6,5,1
12,9,4
53,53,17
168,170,234
165,176,228
181,179,139
149,190,252
125,129,87
179,177,129
197,196,162
4,3,0
143,144,82
63,37,197
180,177,133
159,160,104
163,163,115
2,3,0
133,135,247
184,181,136
197,206,250
172,171,121
141,140,84
166,180,233
20,22,10
1,148,252
69,62,201
178,175,131
150,147,96
157,158,118
65,66,24
127,130,85
154,165,227
112,152,210
52,91,146
75,110,174
122,122,122
176,179,130
15,9,188
58,114,173
53,53,17
221,203,196
174,188,240
179,177,129
48,97,159
174,175,133
119,152,225
173,174,132
186,186,138
139,140,90
61,62,28
177,177,131
0,0,0
74,74,34
164,162,114
185,185,145
165,164,114
100,140,198
65,65,19
188,189,147
150,145,200
144,144,96
129,168,220
78,86,126
119,153,212
199,199,169
179,168,171
142,141,85
198,198,158
65,65,65
131,135,100
88,29,20
178,178,132
177,174,129
49,49,13
84,91,130
88,141,221
16,15,1
96,131,197
191,160,115
15,14,0
210,91,76
181,178,133
60,126,191
34,36,7
153,152,102
157,160,121
149,149,101
244,233,229
124,178,231
18,18,12
117,102,153
127,0,124
164,163,113
157,161,126
138,178,227
72,73,29
60,109,171
126,126,126
178,175,131
157,159,117
128,139,237
199,197,162
1,20,155
173,172,122
167,171,135
172,171,121
155,174,219
46,86,139
146,149,94
17,16,2
5,4,0
200,198,163
52,54,18
197,196,158
111,213,208
200,198,163
164,85,172
101,145,216
179,144,76
48,77,54
175,173,125
120,121,71
62,117,174
1,181,2
53,53,17
198,196,162
69,71,25
152,155,106
71,71,25
94,139,220
149,152,106
11,7,6
118,95,80
39,41,22
22,19,4
136,139,90
190,184,139
181,178,134
55,56,22
132,135,86
40,36,8
184,183,139
28,42,24
200,198,163
122,121,63
255,255,255
223,206,197
171,141,100
28,97,70
189,186,141
125,123,165
112,113,57
76,48,1
68,72,31
153,154,104
115,114,56
4,1,0
145,148,98
193,190,145
105,104,70
167,164,113
159,160,116
165,161,113
149,152,106
178,175,130
94,141,222
174,169,130
82,80,26
136,139,90
13,14,5
164,163,113
89,45,0
51,70,127
197,195,165
183,192,196
178,179,137
177,174,129
164,167,117
2,4,4
165,163,115
175,175,127
255,251,174
57,82,216
102,166,70
4,0,72
57,102,153
50,52,16
183,179,138
41,68,52
168,163,114
94,92,38
115,114,56
182,178,137
182,178,143
95,139,216
158,158,104
166,165,114
120,153,222
57,59,23
35,75,47
165,161,112
199,197,162
170,174,138
57,55,44
123,160,222
172,173,129
198,195,157
164,162,114
159,130,115
199,197,163
205,204,170
164,163,113
93,138,219
151,188,232
183,181,133
31,96,70
165,164,114
32,0,137
197,196,158
19,10,191
175,174,124
19,15,4
50,50,14
65,68,23
63,131,198
159,163,128
27,26,6
81,80,60
200,198,158
169,167,119
90,146,217
48,49,15
178,175,131
68,68,28
164,163,112
195,195,155
46,98,81
235,242,245
206,205,171
216,199,190
33,34,24
171,172,130
114,152,224
166,166,120
44,92,140
149,185,255
54,58,17
49,50,11
184,181,136
61,62,46
179,180,138
62,63,23
47,103,158
14,179,206
175,172,127
174,175,133
87,88,38
131,125,82
215,227,233
145,183,255
157,161,125
172,171,121
159,162,123
174,174,128
95,30,16
232,164,99
171,169,121
177,176,132
48,50,14
198,198,158
157,180,236
143,142,86
184,185,141
138,139,89
31,32,6
52,104,157
26,67,36
183,182,138
92,87,148
201,200,162
59,118,187
157,161,125
189,187,147
172,171,121
163,161,107
191,191,145
167,163,115
71,73,44
79,77,36
132,169,221
0,255,255
1,4,2
69,70,26
33,35,6
140,143,94
192,191,153
208,216,253
184,181,137
233,188,154
82,129,210
55,54,16
183,179,138
27,31,19
90,138,216
143,186,243
187,189,170
136,136,88
182,179,135
14,12,2
119,120,70
165,162,117
164,164,116
3,185,0
70,75,24
68,108,90
16,17,8
138,138,92
180,180,134
94,133,207
155,182,126
167,166,115
52,45,6
201,199,164
203,201,167
47,22,196
177,175,127
163,177,235
53,53,53
192,191,153
115,114,116
116,117,67
56,60,25
170,166,141
166,165,114
93,91,37
105,104,48
76,79,30
108,216,240
169,92,149
199,197,163
15,202,210
255,0,0
173,171,123
4,0,72
177,176,126
53,56,17
128,255,255
40,41,32
205,204,170
21,23,201
190,185,140
140,179,248
150,188,252
138,141,92
120,158,222
149,189,254
105,103,69
129,129,129
61,88,222
130,171,220
204,202,168
201,200,162
32,100,77
54,55,21
155,158,113
157,193,255
205,204,170
54,54,24
84,113,157
99,150,223
32,33,7
163,162,112
50,51,12
57,54,46
52,53,19
6,5,1
99,148,224
197,195,160
102,78,242
205,203,169
136,138,92
205,204,170
131,135,94
128,169,214
194,193,155
163,164,114
148,153,108
243,232,228
5,192,0
172,171,121
133,134,78
78,79,39
177,175,127
112,115,170
63,63,23
11,9,9
173,172,122
157,161,120
201,200,162
0,177,2
121,158,218
202,196,159
5,2,0
118,149,218
152,199,253
136,136,82
185,183,149
139,142,87
144,183,252
182,183,141
165,179,232
138,139,89
182,181,137
88,91,36
70,73,23
25,46,31
123,74,6
113,84,117
80,53,210
82,91,129
134,136,84
180,178,137
171,170,120
182,181,137
54,55,21
18,15,1
1,3,4
22,24,24
113,111,46
177,177,131
178,175,130
54,55,21
97,113,172
26,89,69
14,14,2
88,91,59
147,145,91
183,195,199
181,180,136
164,162,114
120,120,66
255,255,255
169,186,235
88,133,214
144,143,87
140,142,106
199,197,162
173,173,127
32,23,120
105,150,207
144,188,251
141,110,89
146,148,96
170,168,120
27,24,10
179,176,131
199,197,163
154,156,114
8,6,0
176,175,131
2,4,0
139,138,82
162,162,114
105,208,203
164,163,113
138,137,81
64,62,22
160,164,122
52,53,14
122,0,125
149,167,232
188,189,145
82,120,198
54,118,173
93,30,16
49,46,232
201,200,162
193,192,154
0,0,166
172,171,121
152,155,110
204,202,168
255,128,0
202,200,165
20,16,5
96,136,225
200,200,164
182,142,143
86,86,40
29,31,19
56,57,31
127,130,91
160,166,131
171,171,125
62,123,185
169,178,121
172,171,121
177,177,129
161,164,125
152,97,220
24,204,246
52,53,19
25,32,19
178,176,128
51,53,17
174,188,236
70,72,36
112,65,163
182,181,130
147,146,88
63,65,23
55,55,41
95,92,41
171,167,118
200,198,163
65,104,255
56,55,41
122,127,88
130,162,227
232,216,210
112,153,216
53,53,17
201,200,162
49,53,12
151,192,255
151,169,234
150,165,228
178,189,233
97,137,226
168,184,230
95,92,148
66,68,26
68,70,28
69,71,25
161,165,130
205,203,173
140,138,84
241,232,228
199,198,160
202,200,165
176,174,126
140,141,91
181,181,135
192,192,152
153,191,255
73,73,25
62,62,62
141,139,85
77,81,40
192,191,153
174,172,124
182,178,137
48,97,159
144,146,104
19,17,9
180,179,135
49,67,128
136,139,90
53,57,22
157,161,126
70,118,250
41,109,255
0,1,0
151,148,97
141,140,112
175,173,125
17,109,192
192,191,147
238,129,85
168,164,115
150,192,255
48,169,89
82,84,32
51,56,25
21,41,28
199,197,162
163,179,225
77,176,150
150,188,252
19,170,190
178,176,128
134,169,219
109,103,84
45,49,14
201,200,162
199,198,160
0,181,1
163,162,112
177,170,127
159,162,123
21,15,2
67,117,93
143,146,97
77,176,234
188,185,147
20,20,14
177,197,244
144,161,212
140,140,86
196,194,160
171,170,120
199,197,162
118,150,216
195,194,156
151,94,73
175,176,132
152,155,110
230,213,204
178,175,131
58,57,19
86,122,186
78,49,196
69,71,25
51,53,23
202,201,163
157,161,119
61,114,171
165,164,114
53,54,20
97,143,220
137,183,247
105,160,229
53,57,22
145,146,96
183,181,133
79,123,184
178,175,131
17,182,15
77,85,125
112,156,217
83,39,252
50,49,15
196,194,159
127,127,127
80,81,41
1,0,5
163,162,112
111,110,52
184,183,139
101,150,226
205,215,255
127,139,209
43,47,12
109,147,205
168,165,114
180,177,132
84,93,131
138,136,236
133,133,247
20,21,5
167,167,119
174,190,142
62,19,240
144,141,86
33,33,9
140,141,91
129,132,87
186,180,137
25,62,52
197,195,160
203,201,167
66,67,27
163,163,115
184,183,139
65,68,23
138,141,92
180,177,132
147,186,254
17,16,2
149,191,250
18,28,15
196,204,251
205,204,170
162,160,120
31,32,6
137,136,80
149,164,220
178,178,132
94,141,222
96,147,227
58,109,171
185,184,140
173,172,122
12,9,5
128,130,88
154,158,122
98,91,152
125,135,189
72,74,28
162,160,106
17,15,4
60,58,47
195,193,159
174,173,123
73,68,53
173,172,122
28,30,18
163,163,115
132,135,90
138,143,88
48,105,150
162,162,114
3,2,0
176,173,128
55,102,154
164,163,113
146,162,221
158,160,124
113,145,211
138,141,86
58,57,37
51,66,122
170,168,120
177,193,236
141,140,89
86,89,57
169,166,115
94,93,37
54,56,14
103,107,108
180,177,132
73,123,189
14,14,0
164,162,114
185,183,143
102,149,223
179,180,138
146,119,99
52,105,168
100,117,228
119,155,215
90,122,197
0,72,233
82,81,30
100,102,90
57,56,18
128,167,219
99,108,58
123,126,181
181,177,136
8,7,3
134,137,98
104,102,48
200,198,163
182,178,137
182,174,134
92,145,218
147,150,101
182,178,137
102,103,153
96,142,219
128,129,73
172,171,121
247,249,249
199,198,160
186,185,141
161,159,111
127,166,218
172,188,234
71,75,33
139,178,222
178,175,131
90,8,0
200,199,161
166,182,228
49,73,127
201,198,170
65,67,25
201,201,161
79,115,185
179,177,129
164,163,113
151,189,253
54,102,154
11,13,14
123,41,29
180,175,130
169,168,130
178,176,128
158,163,112
138,140,88
180,179,135
127,126,82
182,180,132
151,154,108
81,87,128
64,115,171
74,48,48
46,103,154
74,78,43
2,0,1
197,196,158
136,134,80
53,57,22
74,77,31
158,162,127
169,183,231
195,194,156
145,186,249
170,169,119
182,180,132
165,165,117
181,176,137
147,147,107
113,114,64
151,152,178
178,178,132
143,142,86
203,190,176
68,67,23
19,47,27
183,180,135
39,43,8
158,157,101
161,159,111
44,45,43
128,127,69
15,14,0
142,147,96
202,200,165
192,191,147
180,180,134
54,59,20
172,170,122
200,198,163
173,172,122
144,146,104
228,210,199
79,82,33
76,79,30
159,161,119
156,191,231
39,40,6
119,118,62
118,156,214
166,180,228
138,160,18
205,204,170
132,169,219
128,130,111
200,199,161
198,198,158
195,193,153
182,100,153
179,177,129
140,134,69
255,128,0
106,106,52
158,161,112
127,154,58
133,162,213
65,63,22
139,139,93
179,177,129
2,1,0
167,144,96
103,154,224
184,182,134
144,184,249
178,175,130
107,156,224
164,163,113
135,161,227
11,12,8
160,162,126
167,181,234
32,36,25
161,198,255
199,197,162
219,203,191
134,135,103
76,84,124
165,162,111
60,63,18
1,1,1
104,104,144
55,118,186
150,149,93
175,172,127
173,175,139
163,162,112
90,93,38
44,43,9
54,55,16
191,190,146
158,157,113
171,169,121
152,190,254
178,178,124
125,124,66
188,156,37
181,180,136
175,174,124
164,163,113
89,128,197
170,169,119
87,89,43
239,244,199
201,199,164
58,19,235
180,178,137
179,175,134
199,198,164
148,97,218
125,129,93
77,120,57
123,164,213
100,150,222
176,176,122
69,71,25
158,159,115
18,9,190
192,190,155
142,141,83
136,178,243
173,174,132
59,61,25
113,152,214
37,40,8
66,75,42
39,90,152
9,8,4
193,85,104
48,100,160
127,129,87
160,181,132
162,160,112
117,160,223
33,34,8
20,51,24
216,215,225
178,177,127
180,177,132
21,22,13
72,116,129
156,159,114
177,175,127
64,65,21
137,180,229
179,177,129
157,160,128
64,65,23
110,212,207
55,56,22
202,201,163
179,177,129
107,106,80
165,164,114
50,118,183
52,53,19
215,223,255
207,216,254
199,197,162
227,72,51
61,9,0
135,21,135
195,194,156
207,219,255
147,186,231
255,255,255
103,121,234
108,111,61
113,149,213
198,198,158
60,117,186
84,165,70
1,19,150
32,84,144
167,165,117
150,209,255
192,208,255
114,113,55
0,0,0
119,118,60
171,170,120
113,92,77
185,184,140
172,141,96
100,147,221
151,173,24
201,200,162
253,252,255
56,104,156
173,89,143
66,98,151
15,15,9
148,185,255
31,58,38
131,143,149
83,50,211
138,138,98
206,216,255
82,52,205
147,146,90
120,65,38
48,48,30
196,194,154
175,170,125
180,177,132
178,177,127
141,143,101
145,144,88
142,140,86
104,148,225
239,228,224
43,87,141
64,63,25
176,174,126
57,56,42
92,88,147
174,172,131
151,204,154
181,179,138
50,31,177
189,187,147
8,9,5
64,66,24
182,181,137
240,246,251
192,190,150
161,160,110
73,79,126
48,109,173
140,143,94
155,185,234
9,10,0
213,179,220
163,161,113
182,179,135
52,93,142
195,194,156
145,146,96
130,131,91
143,163,228
193,192,166
55,55,55
54,113,185
76,112,188
155,192,254
185,187,145
138,173,223
88,86,32
28,29,3
148,181,230
145,142,91
177,170,137
5,2,0
202,200,165
50,64,117
161,160,104
112,131,169
29,33,22
76,76,28
167,166,116
52,94,141
88,85,34
52,56,21
180,180,134
165,162,111
109,108,58
131,133,74
152,155,106
116,150,220
127,169,228
163,161,113
169,167,119
33,66,52
101,148,222
101,100,49
137,139,87
105,133,113
181,182,140
193,195,173
199,197,163
110,58,75
58,55,34
12,9,5
140,143,94
178,175,131
170,169,119
198,198,204
202,201,163
34,33,7
75,86,124
198,196,162
164,179,225
122,169,230
203,202,168
105,108,59
98,91,152
170,177,116
13,11,1
199,197,163
59,63,22
108,143,199
103,145,214
51,92,141
191,193,174
120,123,178
184,183,139
148,110,206
112,150,214
143,141,87
54,54,54
127,166,218
60,61,27
70,70,24
189,189,149
128,131,85
201,200,162
240,246,187
165,163,115
178,175,131
94,139,220
168,168,122
181,178,134
53,112,182
52,104,164
173,191,238
167,163,114
3,5,0
0,1,0
199,197,162
157,159,113
169,171,125
134,176,241
53,57,22
158,157,101
57,59,23
123,130,93
156,154,100
48,94,158
71,74,25
154,153,97
164,163,113
29,28,8
162,165,116
156,160,119
64,65,25
79,182,237
157,161,120
180,181,139
66,66,26
101,141,193
178,175,131
129,0,127
27,27,13
192,192,152
38,38,26
130,133,94
155,202,153
0,0,255
198,202,207
181,178,134
99,137,195
19,16,1
61,62,20
179,177,136
9,8,0
138,139,89
178,176,128
171,180,123
174,172,124
184,180,139
74,81,124
0,21,147
199,199,159
21,87,62
173,173,127
101,138,198
182,178,137
6,22,4
53,57,21
49,95,142
203,202,168
56,61,22
153,156,107
51,53,17
65,69,27
99,147,225
60,64,23
100,143,224
149,164,227
134,175,230
140,143,94
65,66,26
77,79,33
136,139,90
180,177,132
64,78,126
153,171,232
74,68,23
133,176,225
158,162,127
3,1,1
55,88,137
42,43,11
47,21,215
128,129,89
177,174,123
178,175,131
171,170,119
113,112,54
47,48,38
43,96,153
154,156,114
201,200,162
136,78,96
180,181,139
98,125,182
180,178,137
170,186,229
181,178,134
136,135,85
6,6,0
41,87,75
60,76,129
132,138,97
178,175,131
169,167,159
105,152,226
180,177,132
166,165,115
0,0,170
197,197,167
191,192,150
180,177,132
163,180,123
24,25,16
63,65,29
124,118,141
153,191,255
165,167,121
68,70,28
182,166,123
199,197,163
66,68,22
10,2,2
182,179,135
201,200,162
186,184,144
90,87,43
78,87,131
146,166,23
181,178,134
200,208,255
179,177,129
50,52,10
201,200,162
235,193,158
198,196,161
117,116,58
184,183,139
198,196,162
199,199,159
185,177,137
0,129,104
210,217,250
150,188,252
134,137,91
64,67,28
198,196,161
164,163,112
203,202,168
19,15,0
113,115,56
18,17,0
17,17,11
45,51,28
172,171,121
184,180,131
179,177,129
145,144,93
130,132,90
163,162,112
171,171,125
54,79,213
201,200,162
23,23,0
35,38,36
175,172,127
96,145,219
170,169,119
171,170,120
62,127,195
37,33,8
50,52,16
179,176,131
181,178,134
154,172,231
174,172,124
63,64,24
64,64,64
51,89,137
72,75,30
89,136,217
76,84,124
199,197,162
155,163,123
173,172,121
156,157,113
150,150,102
116,148,219
11,12,8
20,18,0
179,177,129
183,181,133
181,178,133
149,152,103
63,64,24
162,160,112
73,78,57
204,110,134
129,129,129
4,1,0
115,149,203
140,140,86
158,176,237
19,16,2
197,195,161
135,166,235
150,186,255
17,7,237
68,54,226
201,199,164
187,186,142
55,60,21
176,174,126
2,250,251
185,183,135
138,140,88
178,178,132
14,14,0
207,99,117
182,178,137
139,140,90
4,0,72
55,59,23
172,172,126
176,175,125
123,126,181
150,151,101
142,176,230
180,177,132
198,199,157
199,197,162
43,44,10
134,135,247
211,174,208
166,163,118
140,143,94
125,132,87
44,95,158
169,162,123
173,172,122
61,62,22
137,133,84
185,179,136
181,178,134
31,30,4
149,185,255
201,200,162
198,198,158
48,91,140
155,192,254
59,63,22
110,108,60
225,220,221
12,40,20
66,67,23
184,184,144
173,172,122
21,21,15
200,198,163
170,168,120
17,16,0
177,175,127
176,191,240
93,74,53
194,194,154
141,179,221
180,177,132
139,165,231
185,176,142
92,175,90
78,50,210
71,82,120
0,191,1
42,90,138
36,33,28
165,164,114
85,87,28
28,36,26
175,173,125
184,185,143
67,126,188
57,59,23
53,51,20
132,162,219
99,136,210
16,14,13
172,171,121
118,166,18
171,169,121
183,183,137
133,172,216
182,178,137
24,24,12
60,61,27
135,138,88
42,110,177
120,157,219
178,176,128
243,249,254
132,135,90
142,179,235
192,191,153
86,132,255
3,0,2
57,58,18
235,209,233
82,37,247
47,96,142
157,161,120
17,15,14
105,106,74
144,160,226
161,181,238
130,168,222
157,160,115
119,118,60
165,164,114
63,68,23
32,90,66
162,161,111
182,178,137
62,60,25
145,185,250
121,154,223
172,171,121
134,139,88
231,241,248
37,117,255
199,197,162
142,143,93
31,74,59
115,117,71
59,118,188
114,92,74
151,169,234
170,179,122
37,37,7
112,111,60
47,98,161
55,56,24
124,127,182
51,53,17
177,175,127
91,89,35
184,185,143
53,57,22
200,198,163
160,169,233
124,185,121
122,154,227
140,139,81
182,179,134
138,178,243
55,56,22
201,199,164
66,68,26
153,156,106
97,134,208
179,177,129
25,21,2
130,131,91
44,47,8
66,67,58
150,151,101
